ref,pollster,publisher,fieldwork_start,fieldwork_end,respondents,method,question_type,qid,question,party,party_as_written,seats,pct,undecided_pct,in_model,cec_publish_date
4106,פרויקט המדגם (רוזנר),חדשות 13,2026-08-25,2026-08-26,1407,mixed,main,1,"אם הבחירות לכנסת היו מתקיימות היום, לאיזו מפלגה היית מצביע/ה?",כחול לבן,כחול לבן,0,,,1,2026-08-30
4106,פרויקט המדגם (רוזנר),חדשות 13,2026-08-25,2026-08-26,1407,mixed,main,1,"אם הבחירות לכנסת היו מתקיימות היום, לאיזו מפלגה היית מצביע/ה?",בית ציוני,בית ציוני,0,,,1,2026-08-30
4106,פרויקט המדגם (רוזנר),חדשות 13,2026-08-25,2026-08-26,1407,mixed,main,1,"אם הבחירות לכנסת היו מתקיימות היום, לאיזו מפלגה היית מצביע/ה?",האחדות,מפלגת האחדות (ארדן),0,,,1,2026-08-30
4106,פרויקט המדגם (רוזנר),חדשות 13,2026-08-25,2026-08-26,1407,mixed,main,1,"אם הבחירות לכנסת היו מתקיימות היום, לאיזו מפלגה היית מצביע/ה?",מקום לכולנו,מקום לכולנו,0,,,1,2026-08-30
4106,פרויקט המדגם (רוזנר),חדשות 13,2026-08-25,2026-08-26,1407,mixed,main,1,"אם הבחירות לכנסת היו מתקיימות היום, לאיזו מפלגה היית מצביע/ה?",עמך ישראל,עמך ישראל (עופר וינטר),0,,,1,2026-08-30
4108,דיירקט פולס,i24NEWS,2026-08-26,2026-08-26,532,internet,main,1,"אילו הבחירות לכנסת היו מתקיימות היום, למי הייתם מצביעים?",הליכוד,הליכוד,26,20.1,,1,2026-08-30
4108,דיירקט פולס,i24NEWS,2026-08-26,2026-08-26,532,internet,main,1,"אילו הבחירות לכנסת היו מתקיימות היום, למי הייתם מצביעים?",ישר,ישר,23,18.3,,1,2026-08-30
4108,דיירקט פולס,i24NEWS,2026-08-26,2026-08-26,532,internet,main,1,"אילו הבחירות לכנסת היו מתקיימות היום, למי הייתם מצביעים?",הדמוקרטים,הדמוקרטים,10,8.2,,1,2026-08-30
4108,דיירקט פולס,i24NEWS,2026-08-26,2026-08-26,532,internet,main,1,"אילו הבחירות לכנסת היו מתקיימות היום, למי הייתם מצביעים?",ישראל ביתנו,ישראל ביתנו,8,6.5,,1,2026-08-30
4108,דיירקט פולס,i24NEWS,2026-08-26,2026-08-26,532,internet,main,1,"אילו הבחירות לכנסת היו מתקיימות היום, למי הייתם מצביעים?",עמך ישראל,עמך ישראל,8,6.4,,1,2026-08-30
4108,דיירקט פולס,i24NEWS,2026-08-26,2026-08-26,532,internet,main,1,"אילו הבחירות לכנסת היו מתקיימות היום, למי הייתם מצביעים?",יהדות התורה,יהדות התורה,8,6.3,,1,2026-08-30
4108,דיירקט פולס,i24NEWS,2026-08-26,2026-08-26,532,internet,main,1,"אילו הבחירות לכנסת היו מתקיימות היום, למי הייתם מצביעים?",ביחד,ביחד,8,6.2,,1,2026-08-30
4108,דיירקט פולס,i24NEWS,2026-08-26,2026-08-26,532,internet,main,1,"אילו הבחירות לכנסת היו מתקיימות היום, למי הייתם מצביעים?","ש""ס","ש""ס",7,5.7,,1,2026-08-30
4108,דיירקט פולס,i24NEWS,2026-08-26,2026-08-26,532,internet,main,1,"אילו הבחירות לכנסת היו מתקיימות היום, למי הייתם מצביעים?",עוצמה יהודית,עוצמה יהודית,6,5.4,,1,2026-08-30
4108,דיירקט פולס,i24NEWS,2026-08-26,2026-08-26,532,internet,main,1,"אילו הבחירות לכנסת היו מתקיימות היום, למי הייתם מצביעים?","רע""ם","רע""ם",6,5.3,,1,2026-08-30
4108,דיירקט פולס,i24NEWS,2026-08-26,2026-08-26,532,internet,main,1,"אילו הבחירות לכנסת היו מתקיימות היום, למי הייתם מצביעים?",הרשימה המשותפת,הרשימה המשותפת,6,4.9,,1,2026-08-30
4108,דיירקט פולס,i24NEWS,2026-08-26,2026-08-26,532,internet,main,1,"אילו הבחירות לכנסת היו מתקיימות היום, למי הייתם מצביעים?",הציונות הדתית,הציונות הדתית,4,3.3,,1,2026-08-30
4108,דיירקט פולס,i24NEWS,2026-08-26,2026-08-26,532,internet,main,1,"אילו הבחירות לכנסת היו מתקיימות היום, למי הייתם מצביעים?",זהות,זהות,0,1.3,,1,2026-08-30
4108,דיירקט פולס,i24NEWS,2026-08-26,2026-08-26,532,internet,main,1,"אילו הבחירות לכנסת היו מתקיימות היום, למי הייתם מצביעים?",הכלכלית החדשה,הכלכלית,0,1.1,,1,2026-08-30
4107,טאטיקה,זמן ישראל,2026-08-26,2026-08-27,500,mixed,main,1,"אם הבחירות היו מתקיימות היום, וכל המפלגות הקיימות היו מתמודדות בנפרד, למי היית מצביע/ה?",ישר,ישר בראשות גדי אייזנקוט,26,19.6,,1,2026-08-30
4107,טאטיקה,זמן ישראל,2026-08-26,2026-08-27,500,mixed,main,1,"אם הבחירות היו מתקיימות היום, וכל המפלגות הקיימות היו מתמודדות בנפרד, למי היית מצביע/ה?",הליכוד,הליכוד,22,16.2,,1,2026-08-30
4107,טאטיקה,זמן ישראל,2026-08-26,2026-08-27,500,mixed,main,1,"אם הבחירות היו מתקיימות היום, וכל המפלגות הקיימות היו מתמודדות בנפרד, למי היית מצביע/ה?",ביחד,ביחד בראשות נפתלי בנט,14,10.8,,1,2026-08-30
4107,טאטיקה,זמן ישראל,2026-08-26,2026-08-27,500,mixed,main,1,"אם הבחירות היו מתקיימות היום, וכל המפלגות הקיימות היו מתמודדות בנפרד, למי היית מצביע/ה?",ישראל ביתנו,ישראל ביתנו,10,8.0,,1,2026-08-30
4107,טאטיקה,זמן ישראל,2026-08-26,2026-08-27,500,mixed,main,1,"אם הבחירות היו מתקיימות היום, וכל המפלגות הקיימות היו מתמודדות בנפרד, למי היית מצביע/ה?","ש""ס","ש""ס",9,7.2,,1,2026-08-30
4107,טאטיקה,זמן ישראל,2026-08-26,2026-08-27,500,mixed,main,1,"אם הבחירות היו מתקיימות היום, וכל המפלגות הקיימות היו מתמודדות בנפרד, למי היית מצביע/ה?",יהדות התורה,יהדות התורה,8,6.4,,1,2026-08-30
4107,טאטיקה,זמן ישראל,2026-08-26,2026-08-27,500,mixed,main,1,"אם הבחירות היו מתקיימות היום, וכל המפלגות הקיימות היו מתמודדות בנפרד, למי היית מצביע/ה?",הדמוקרטים,הדמוקרטים,8,6.0,,1,2026-08-30
4107,טאטיקה,זמן ישראל,2026-08-26,2026-08-27,500,mixed,main,1,"אם הבחירות היו מתקיימות היום, וכל המפלגות הקיימות היו מתמודדות בנפרד, למי היית מצביע/ה?",הרשימה המשותפת,"חד""ש תע""ל בל""ד",6,5.0,,1,2026-08-30
4107,טאטיקה,זמן ישראל,2026-08-26,2026-08-27,500,mixed,main,1,"אם הבחירות היו מתקיימות היום, וכל המפלגות הקיימות היו מתמודדות בנפרד, למי היית מצביע/ה?",עוצמה יהודית,עוצמה יהודית,6,5.0,,1,2026-08-30
4107,טאטיקה,זמן ישראל,2026-08-26,2026-08-27,500,mixed,main,1,"אם הבחירות היו מתקיימות היום, וכל המפלגות הקיימות היו מתמודדות בנפרד, למי היית מצביע/ה?",עמך ישראל,עמך ישראל בראשות עופר וינטר,6,4.4,,1,2026-08-30
4107,טאטיקה,זמן ישראל,2026-08-26,2026-08-27,500,mixed,main,1,"אם הבחירות היו מתקיימות היום, וכל המפלגות הקיימות היו מתמודדות בנפרד, למי היית מצביע/ה?","רע""ם","רע""ם",5,4.0,,1,2026-08-30
4107,טאטיקה,זמן ישראל,2026-08-26,2026-08-27,500,mixed,main,1,"אם הבחירות היו מתקיימות היום, וכל המפלגות הקיימות היו מתמודדות בנפרד, למי היית מצביע/ה?",הציונות הדתית,הציונות הדתית,0,2.8,,1,2026-08-30
4107,טאטיקה,זמן ישראל,2026-08-26,2026-08-27,500,mixed,main,1,"אם הבחירות היו מתקיימות היום, וכל המפלגות הקיימות היו מתמודדות בנפרד, למי היית מצביע/ה?",בית ציוני,בית ציוני בהובלת חילי טרופר ויועז הנדל,0,2.4,,1,2026-08-30
4107,טאטיקה,זמן ישראל,2026-08-26,2026-08-27,500,mixed,main,1,"אם הבחירות היו מתקיימות היום, וכל המפלגות הקיימות היו מתמודדות בנפרד, למי היית מצביע/ה?",כחול לבן,כחול לבן בהובלת בני גנץ,0,1.4,,1,2026-08-30
4107,טאטיקה,זמן ישראל,2026-08-26,2026-08-27,500,mixed,main,1,"אם הבחירות היו מתקיימות היום, וכל המפלגות הקיימות היו מתמודדות בנפרד, למי היית מצביע/ה?",האחדות,אחודות בהובלת גלעד ארדן ויולי אדלשטיין,0,0.8,,1,2026-08-30
4107,טאטיקה,זמן ישראל,2026-08-26,2026-08-27,500,mixed,scenario,2,"אם הבחירות היו מתקיימות היום, וכל המפלגות המצויינות היו מתמודדות בנפרד, למעט איחוד בין עוצמה יהודית לציונות הדתית, למי היית מצביע/ה?",ישר,ישר בראשות גדי אייזנקוט,25,19.4,,1,2026-08-30
4107,טאטיקה,זמן ישראל,2026-08-26,2026-08-27,500,mixed,scenario,2,"אם הבחירות היו מתקיימות היום, וכל המפלגות המצויינות היו מתמודדות בנפרד, למעט איחוד בין עוצמה יהודית לציונות הדתית, למי היית מצביע/ה?",הליכוד,הליכוד,22,17.0,,1,2026-08-30
4107,טאטיקה,זמן ישראל,2026-08-26,2026-08-27,500,mixed,scenario,2,"אם הבחירות היו מתקיימות היום, וכל המפלגות המצויינות היו מתמודדות בנפרד, למעט איחוד בין עוצמה יהודית לציונות הדתית, למי היית מצביע/ה?",ביחד,ביחד בראשות נפתלי בנט,14,10.8,,1,2026-08-30
4107,טאטיקה,זמן ישראל,2026-08-26,2026-08-27,500,mixed,scenario,2,"אם הבחירות היו מתקיימות היום, וכל המפלגות המצויינות היו מתמודדות בנפרד, למעט איחוד בין עוצמה יהודית לציונות הדתית, למי היית מצביע/ה?",ישראל ביתנו,ישראל ביתנו,10,8.2,,1,2026-08-30
4107,טאטיקה,זמן ישראל,2026-08-26,2026-08-27,500,mixed,scenario,2,"אם הבחירות היו מתקיימות היום, וכל המפלגות המצויינות היו מתמודדות בנפרד, למעט איחוד בין עוצמה יהודית לציונות הדתית, למי היית מצביע/ה?","ש""ס","ש""ס",9,7.2,,1,2026-08-30
4107,טאטיקה,זמן ישראל,2026-08-26,2026-08-27,500,mixed,scenario,2,"אם הבחירות היו מתקיימות היום, וכל המפלגות המצויינות היו מתמודדות בנפרד, למעט איחוד בין עוצמה יהודית לציונות הדתית, למי היית מצביע/ה?",עוצמה יהודית,עוצמה יהודית,8,6.6,,1,2026-08-30
4107,טאטיקה,זמן ישראל,2026-08-26,2026-08-27,500,mixed,scenario,2,"אם הבחירות היו מתקיימות היום, וכל המפלגות המצויינות היו מתמודדות בנפרד, למעט איחוד בין עוצמה יהודית לציונות הדתית, למי היית מצביע/ה?",יהדות התורה,יהדות התורה,8,6.4,,1,2026-08-30
4107,טאטיקה,זמן ישראל,2026-08-26,2026-08-27,500,mixed,scenario,2,"אם הבחירות היו מתקיימות היום, וכל המפלגות המצויינות היו מתמודדות בנפרד, למעט איחוד בין עוצמה יהודית לציונות הדתית, למי היית מצביע/ה?",הדמוקרטים,הדמוקרטים,7,6.0,,1,2026-08-30
4107,טאטיקה,זמן ישראל,2026-08-26,2026-08-27,500,mixed,scenario,2,"אם הבחירות היו מתקיימות היום, וכל המפלגות המצויינות היו מתמודדות בנפרד, למעט איחוד בין עוצמה יהודית לציונות הדתית, למי היית מצביע/ה?",הרשימה המשותפת,"חד""ש תע""ל בל""ד",6,5.0,,1,2026-08-30
4107,טאטיקה,זמן ישראל,2026-08-26,2026-08-27,500,mixed,scenario,2,"אם הבחירות היו מתקיימות היום, וכל המפלגות המצויינות היו מתמודדות בנפרד, למעט איחוד בין עוצמה יהודית לציונות הדתית, למי היית מצביע/ה?",עמך ישראל,עמך ישראל בראשות עופר וינטר,6,4.6,,1,2026-08-30
4107,טאטיקה,זמן ישראל,2026-08-26,2026-08-27,500,mixed,scenario,2,"אם הבחירות היו מתקיימות היום, וכל המפלגות המצויינות היו מתמודדות בנפרד, למעט איחוד בין עוצמה יהודית לציונות הדתית, למי היית מצביע/ה?","רע""ם","רע""ם",5,4.0,,1,2026-08-30
4107,טאטיקה,זמן ישראל,2026-08-26,2026-08-27,500,mixed,scenario,2,"אם הבחירות היו מתקיימות היום, וכל המפלגות המצויינות היו מתמודדות בנפרד, למעט איחוד בין עוצמה יהודית לציונות הדתית, למי היית מצביע/ה?",בית ציוני,בית ציוני בהובלת חילי טרופר ויועז הנדל,0,2.4,,1,2026-08-30
4107,טאטיקה,זמן ישראל,2026-08-26,2026-08-27,500,mixed,scenario,2,"אם הבחירות היו מתקיימות היום, וכל המפלגות המצויינות היו מתמודדות בנפרד, למעט איחוד בין עוצמה יהודית לציונות הדתית, למי היית מצביע/ה?",כחול לבן,כחול לבן בהובלת בני גנץ,0,1.4,,1,2026-08-30
4107,טאטיקה,זמן ישראל,2026-08-26,2026-08-27,500,mixed,scenario,2,"אם הבחירות היו מתקיימות היום, וכל המפלגות המצויינות היו מתמודדות בנפרד, למעט איחוד בין עוצמה יהודית לציונות הדתית, למי היית מצביע/ה?",האחדות,אחודות בהובלת גלעד ארדן ויולי אדלשטיין,0,1.0,,1,2026-08-30
